basomrade,year,employment_rate_aged_20_64,gender
5140711_tullinge_skog,2012,0.8683700000000001,male
5140711_tullinge_skog,2013,0.8561,male
5140711_tullinge_skog,2014,0.8786799999999999,male
5140712_lanthem_s,2000,0.8661700000000001,male
5140712_lanthem_s,2001,0.87108,male
5140712_lanthem_s,2002,0.88489,male
5140712_lanthem_s,2003,0.8838,male
5140712_lanthem_s,2004,0.8754299999999999,male
5140712_lanthem_s,2005,0.8458899999999999,male
5140712_lanthem_s,2006,0.85915,male
5140712_lanthem_s,2007,0.8694200000000001,male
5140712_lanthem_s,2008,0.87541,male
5140712_lanthem_s,2009,0.8479700000000001,male
5140712_lanthem_s,2010,0.87582,male
5140712_lanthem_s,2011,0.87879,male
5140712_lanthem_s,2012,0.8873700000000001,male
5140712_lanthem_s,2013,0.90635,male
5140712_lanthem_s,2014,0.8774799999999999,male
5711010_soderby_garde,2000,0.8196100000000001,male
5711010_soderby_garde,2001,0.84524,male
5711010_soderby_garde,2002,0.82996,male
5711010_soderby_garde,2003,0.80913,male
5711010_soderby_garde,2004,0.78723,male
5711010_soderby_garde,2005,0.76957,male
5711010_soderby_garde,2006,0.76923,male
5711010_soderby_garde,2007,0.78327,male
5711010_soderby_garde,2008,0.79051,male
5711010_soderby_garde,2009,0.72868,male
5711010_soderby_garde,2010,0.76154,male
5711010_soderby_garde,2011,0.77992,male
5711010_soderby_garde,2012,0.8174899999999999,male
5711010_soderby_garde,2013,0.82031,male
5711010_soderby_garde,2014,0.81008,male
5711020_soderby_park,2000,0.73864,male
5711020_soderby_park,2001,0.75556,male
5711020_soderby_park,2002,0.68889,male
5711020_soderby_park,2003,0.70238,male
5711020_soderby_park,2004,0.66667,male
5711020_soderby_park,2005,0.7428600000000001,male
5711020_soderby_park,2006,0.84431,male
5711020_soderby_park,2007,0.87069,male
5711020_soderby_park,2008,0.86498,male
5711020_soderby_park,2009,0.87413,male
5711020_soderby_park,2010,0.86926,male
5711020_soderby_park,2011,0.92014,male
5711020_soderby_park,2012,0.90523,male
5711020_soderby_park,2013,0.89164,male
5711020_soderby_park,2014,0.88554,male
5711110_skyttorp,2000,0.8462700000000001,male
5711110_skyttorp,2001,0.8277399999999999,male
5711110_skyttorp,2002,0.8358,male
5711110_skyttorp,2003,0.8221200000000001,male
5711110_skyttorp,2004,0.84555,male
5711110_skyttorp,2005,0.83386,male
5711110_skyttorp,2006,0.85714,male
5711110_skyttorp,2007,0.87344,male
5711110_skyttorp,2008,0.8546,male
5711110_skyttorp,2009,0.8308700000000001,male
5711110_skyttorp,2010,0.84615,male
5711110_skyttorp,2011,0.8688299999999999,male
5711110_skyttorp,2012,0.87097,male
5711110_skyttorp,2013,0.85714,male
5711110_skyttorp,2014,0.87595,male
5711120_skogsang,2000,0.84601,male
5711120_skogsang,2001,0.8613299999999999,male
5711120_skogsang,2002,0.8658799999999999,male
5711120_skogsang,2003,0.86139,male
5711120_skogsang,2004,0.86774,male
5711120_skogsang,2005,0.8624799999999999,male
5711120_skogsang,2006,0.8416799999999999,male
5711120_skogsang,2007,0.8669399999999999,male
5711120_skogsang,2008,0.89961,male
5711120_skogsang,2009,0.8735200000000001,male
5711120_skogsang,2010,0.88187,male
5711120_skogsang,2011,0.86774,male
5711120_skogsang,2012,0.8643700000000001,male
5711120_skogsang,2013,0.87885,male
5711120_skogsang,2014,0.8586299999999999,male
5711130_soderby,2000,0.89549,male
5711130_soderby,2001,0.91164,male
5711130_soderby,2002,0.9048700000000001,male
5711130_soderby,2003,0.8699600000000001,male
5711130_soderby,2004,0.87879,male
5711130_soderby,2005,0.8829,male
5711130_soderby,2006,0.89176,male
5711130_soderby,2007,0.8920899999999999,male
5711130_soderby,2008,0.89512,male
5711130_soderby,2009,0.88366,male
5711130_soderby,2010,0.88321,male
5711130_soderby,2011,0.91041,male
5711130_soderby,2012,0.9,male
5711130_soderby,2013,0.8894200000000001,male
5711130_soderby,2014,0.8907799999999999,male
5711200_salems_centrum,2000,0.7682899999999999,male
5711200_salems_centrum,2001,0.76946,male
5711200_salems_centrum,2002,0.7597,male
5711200_salems_centrum,2003,0.75151,male
5711200_salems_centrum,2004,0.7236600000000001,male
5711200_salems_centrum,2005,0.70113,male
5711200_salems_centrum,2006,0.71082,male
5711200_salems_centrum,2007,0.72951,male
5711200_salems_centrum,2008,0.69935,male
5711200_salems_centrum,2009,0.68395,male
5711200_salems_centrum,2010,0.69329,male
5711200_salems_centrum,2011,0.71101,male
5711200_salems_centrum,2012,0.70901,male
5711200_salems_centrum,2013,0.70982,male
5711200_salems_centrum,2014,0.70982,male
5712110_norra_ronninge,2000,0.86719,male
5712110_norra_ronninge,2001,0.8841700000000001,male
5712110_norra_ronninge,2002,0.86466,male
5712110_norra_ronninge,2003,0.87121,male
5712110_norra_ronninge,2004,0.87156,male
5712110_norra_ronninge,2005,0.86131,male
5712110_norra_ronninge,2006,0.86867,male
5712110_norra_ronninge,2007,0.8854,male
5712110_norra_ronninge,2008,0.89259,male
5712110_norra_ronninge,2009,0.8803700000000001,male
5712110_norra_ronninge,2010,0.86034,male
5712110_norra_ronninge,2011,0.8652799999999999,male
5712110_norra_ronninge,2012,0.8652799999999999,male
5712110_norra_ronninge,2013,0.86882,male
5712110_norra_ronninge,2014,0.8710899999999999,male
5712210_uttringe,2000,0.92632,male
5712210_uttringe,2001,0.87241,male
5712210_uttringe,2002,0.86851,male
5712210_uttringe,2003,0.88889,male
5712210_uttringe,2004,0.9084700000000001,male
5712210_uttringe,2005,0.9066700000000001,male
5712210_uttringe,2006,0.91776,male
5712210_uttringe,2007,0.9220799999999999,male
5712210_uttringe,2008,0.9022100000000001,male
5712210_uttringe,2009,0.86061,male
5712210_uttringe,2010,0.87311,male
5712210_uttringe,2011,0.86944,male
5712210_uttringe,2012,0.8735299999999999,male
5712210_uttringe,2013,0.8842700000000001,male
5712210_uttringe,2014,0.89381,male
5712220_ostra_ronninge,2000,0.8874200000000001,male
5712220_ostra_ronninge,2001,0.9082,male
5712220_ostra_ronninge,2002,0.9019,male
5712220_ostra_ronninge,2003,0.9,male
5712220_ostra_ronninge,2004,0.92727,male
5712220_ostra_ronninge,2005,0.9050299999999999,male
5712220_ostra_ronninge,2006,0.9252600000000001,male
5712220_ostra_ronninge,2007,0.90074,male
5712220_ostra_ronninge,2008,0.9189200000000001,male
5712220_ostra_ronninge,2009,0.8916299999999999,male
5712220_ostra_ronninge,2010,0.93284,male
5712220_ostra_ronninge,2011,0.92405,male
5712220_ostra_ronninge,2012,0.91084,male
5712220_ostra_ronninge,2013,0.8988,male
5712220_ostra_ronninge,2014,0.8815200000000001,male
5712300_ronninge_centrum,2000,0.86164,male
5712300_ronninge_centrum,2001,0.8757799999999999,male
5712300_ronninge_centrum,2002,0.86982,male
5712300_ronninge_centrum,2003,0.85629,male
5712300_ronninge_centrum,2004,0.8695700000000001,male
5712300_ronninge_centrum,2005,0.8674700000000001,male
5712300_ronninge_centrum,2006,0.86875,male
5712300_ronninge_centrum,2007,0.8733299999999999,male
5712300_ronninge_centrum,2008,0.87413,male
5712300_ronninge_centrum,2009,0.86861,male
5712300_ronninge_centrum,2010,0.87234,male
5712300_ronninge_centrum,2011,0.87324,male
5712300_ronninge_centrum,2012,0.85315,male
5712300_ronninge_centrum,2013,0.87313,male
5712300_ronninge_centrum,2014,0.86331,male
5713000_salems_glesbygd,2000,0.84,male
5713000_salems_glesbygd,2001,0.8333299999999999,male
5713000_salems_glesbygd,2002,0.8269200000000001,male
5713000_salems_glesbygd,2003,0.79245,male
5713000_salems_glesbygd,2004,0.77358,male
5713000_salems_glesbygd,2005,0.79245,male
5713000_salems_glesbygd,2006,0.8333299999999999,male
5713000_salems_glesbygd,2007,0.83673,male
5713000_salems_glesbygd,2008,0.8846200000000001,male
5713000_salems_glesbygd,2009,0.86275,male
5713000_salems_glesbygd,2010,0.8548399999999999,male
5713000_salems_glesbygd,2011,0.89655,male
5713000_salems_glesbygd,2012,0.8771899999999999,male
5713000_salems_glesbygd,2013,0.84375,male
5713000_salems_glesbygd,2014,0.8840600000000001,male
5211120_gudo,2000,0.88113,male
5211120_gudo,2001,0.8846200000000001,male
5211120_gudo,2002,0.87882,male
5211120_gudo,2003,0.8548,male
5211120_gudo,2004,0.8616299999999999,male
5211120_gudo,2005,0.8640000000000001,male
5211120_gudo,2006,0.87345,male
5211120_gudo,2007,0.88679,male
5211120_gudo,2008,0.8897299999999999,male
5211120_gudo,2009,0.86597,male
5211120_gudo,2010,0.8741,male
5211120_gudo,2011,0.88289,male
5211120_gudo,2012,0.8877299999999999,male
5211120_gudo,2013,0.89225,male
5211120_gudo,2014,0.8823,male
5211131_sodra_vendelso,2000,0.8649,male
5211131_sodra_vendelso,2001,0.8557,male
5211131_sodra_vendelso,2002,0.84429,male
5211131_sodra_vendelso,2003,0.8338200000000001,male
5211131_sodra_vendelso,2004,0.8372799999999999,male
5211131_sodra_vendelso,2005,0.83434,male
5211131_sodra_vendelso,2006,0.8677600000000001,male
5211131_sodra_vendelso,2007,0.89513,male
5211131_sodra_vendelso,2008,0.88954,male
5211131_sodra_vendelso,2009,0.89784,male
5211131_sodra_vendelso,2010,0.91374,male
5211131_sodra_vendelso,2011,0.90351,male
5211131_sodra_vendelso,2012,0.9029,male
5211131_sodra_vendelso,2013,0.8895299999999999,male
5211131_sodra_vendelso,2014,0.89776,male
5211132_sagen,2000,0.69906,male
5211132_sagen,2001,0.727,male
5211132_sagen,2002,0.7151,male
5211132_sagen,2003,0.72012,male
5211132_sagen,2004,0.71053,male
5211132_sagen,2005,0.7156,male
5211132_sagen,2006,0.74303,male
5211132_sagen,2007,0.75758,male
5211132_sagen,2008,0.7418399999999999,male
5211132_sagen,2009,0.7027,male
5211132_sagen,2010,0.7418399999999999,male
5211132_sagen,2011,0.7391300000000001,male
5211132_sagen,2012,0.76558,male
5211132_sagen,2013,0.7669600000000001,male
5211132_sagen,2014,0.73952,male
5211140_norra_vendelso,2000,0.89328,male
5211140_norra_vendelso,2001,0.86331,male
5211140_norra_vendelso,2002,0.8854200000000001,male
5211140_norra_vendelso,2003,0.85664,male
5211140_norra_vendelso,2004,0.8668899999999999,male
5211140_norra_vendelso,2005,0.85235,male
5211140_norra_vendelso,2006,0.85424,male
5211140_norra_vendelso,2007,0.87372,male
5211140_norra_vendelso,2008,0.86645,male
5211140_norra_vendelso,2009,0.85759,male
5211140_norra_vendelso,2010,0.8827,male
5211140_norra_vendelso,2011,0.87097,male
5211140_norra_vendelso,2012,0.91214,male
5211140_norra_vendelso,2013,0.92,male
5211140_norra_vendelso,2014,0.93261,male
5211150_dalen,2000,0.86503,male
5211150_dalen,2001,0.875,male
5211150_dalen,2002,0.89655,male
5211150_dalen,2003,0.9082100000000001,male
5211150_dalen,2004,0.9356399999999999,male
5211150_dalen,2005,0.92079,male
5211150_dalen,2006,0.93365,male
5211150_dalen,2007,0.90909,male
5211150_dalen,2008,0.94421,male
5211150_dalen,2009,0.9268299999999999,male
5211150_dalen,2010,0.9180299999999999,male
5211150_dalen,2011,0.8955799999999999,male
5211150_dalen,2012,0.91506,male
5211150_dalen,2013,0.9247299999999999,male
5211150_dalen,2014,0.91374,male
5211210_vendelsomalm,2000,0.86264,male
5211210_vendelsomalm,2001,0.8595299999999999,male
5211210_vendelsomalm,2002,0.8777799999999999,male
5211210_vendelsomalm,2003,0.8713200000000001,male
5211210_vendelsomalm,2004,0.86114,male
5211210_vendelsomalm,2005,0.85683,male
5211210_vendelsomalm,2006,0.87124,male
5211210_vendelsomalm,2007,0.8862899999999999,male
5211210_vendelsomalm,2008,0.89841,male
5211210_vendelsomalm,2009,0.88565,male
5211210_vendelsomalm,2010,0.88889,male
5211210_vendelsomalm,2011,0.89807,male
5211210_vendelsomalm,2012,0.9002100000000001,male
5211210_vendelsomalm,2013,0.88554,male
5211210_vendelsomalm,2014,0.88923,male
5211220_eriksberg,2000,0.83824,male
5211220_eriksberg,2001,0.85106,male
5211220_eriksberg,2002,0.84549,male
5211220_eriksberg,2003,0.8376600000000001,male
5211220_eriksberg,2004,0.8412700000000001,male
5211220_eriksberg,2005,0.8239299999999999,male
5211220_eriksberg,2006,0.8387899999999999,male
5211220_eriksberg,2007,0.8380299999999999,male
5211220_eriksberg,2008,0.8468899999999999,male
5211220_eriksberg,2009,0.8381,male
5211220_eriksberg,2010,0.86165,male
5211220_eriksberg,2011,0.8779899999999999,male
5211220_eriksberg,2012,0.87379,male
5211220_eriksberg,2013,0.86265,male
5211220_eriksberg,2014,0.88107,male
5211230_ramsdalen,2000,0.87336,male
5211230_ramsdalen,2001,0.8707299999999999,male
5211230_ramsdalen,2002,0.8524799999999999,male
5211230_ramsdalen,2003,0.86013,male
5211230_ramsdalen,2004,0.86125,male
5211230_ramsdalen,2005,0.85354,male
5211230_ramsdalen,2006,0.85665,male
5211230_ramsdalen,2007,0.87884,male
5211230_ramsdalen,2008,0.8720700000000001,male
5211230_ramsdalen,2009,0.86754,male
5211230_ramsdalen,2010,0.88235,male
5211230_ramsdalen,2011,0.9031,male
5211230_ramsdalen,2012,0.91935,male
5211230_ramsdalen,2013,0.91535,male
5211230_ramsdalen,2014,0.89804,male
5211320_brandbergens_industriomr,2000,0.7326199999999999,male
5211320_brandbergens_industriomr,2001,0.7608699999999999,male
5211320_brandbergens_industriomr,2002,0.7912100000000001,male
5211320_brandbergens_industriomr,2003,0.76536,male
5211320_brandbergens_industriomr,2004,0.72619,male
5211320_brandbergens_industriomr,2005,0.71605,male
5211320_brandbergens_industriomr,2006,0.7619,male
5211320_brandbergens_industriomr,2007,0.7716,male
5211320_brandbergens_industriomr,2008,0.7619,male
5211320_brandbergens_industriomr,2009,0.7530899999999999,male
5211320_brandbergens_industriomr,2010,0.75145,male
5211320_brandbergens_industriomr,2011,0.7701100000000001,male
5211320_brandbergens_industriomr,2012,0.72432,male
5211320_brandbergens_industriomr,2013,0.73711,male
5211320_brandbergens_industriomr,2014,0.75635,male
5211330_brandbergen_flerbost_hus,2000,0.72745,male
5211330_brandbergen_flerbost_hus,2001,0.73529,male
5211330_brandbergen_flerbost_hus,2002,0.73246,male
5211330_brandbergen_flerbost_hus,2003,0.70817,male
5211330_brandbergen_flerbost_hus,2004,0.70244,male
5211330_brandbergen_flerbost_hus,2005,0.68509,male
5211330_brandbergen_flerbost_hus,2006,0.69748,male
5211330_brandbergen_flerbost_hus,2007,0.72829,male
5211330_brandbergen_flerbost_hus,2008,0.73247,male
5211330_brandbergen_flerbost_hus,2009,0.67994,male
5211330_brandbergen_flerbost_hus,2010,0.7027,male
5211330_brandbergen_flerbost_hus,2011,0.70736,male
5211330_brandbergen_flerbost_hus,2012,0.72091,male
5211330_brandbergen_flerbost_hus,2013,0.73512,male
5211330_brandbergen_flerbost_hus,2014,0.7328100000000001,male
5211340_brandbergen_smahus,2000,0.85693,male
5211340_brandbergen_smahus,2001,0.8668600000000001,male
5211340_brandbergen_smahus,2002,0.85315,male
5211340_brandbergen_smahus,2003,0.86923,male
5211340_brandbergen_smahus,2004,0.8573700000000001,male
5211340_brandbergen_smahus,2005,0.82305,male
5211340_brandbergen_smahus,2006,0.85154,male
5211340_brandbergen_smahus,2007,0.8604200000000001,male
5211340_brandbergen_smahus,2008,0.85714,male
5211340_brandbergen_smahus,2009,0.8304799999999999,male
5211340_brandbergen_smahus,2010,0.8535200000000001,male
5211340_brandbergen_smahus,2011,0.8486600000000001,male
5211340_brandbergen_smahus,2012,0.8588,male
5211340_brandbergen_smahus,2013,0.8536600000000001,male
5211340_brandbergen_smahus,2014,0.88346,male
5211430_kolartorp,2000,0.8589,male
5211430_kolartorp,2001,0.89535,male
5211430_kolartorp,2002,0.90217,male
5211430_kolartorp,2003,0.8854200000000001,male
5211430_kolartorp,2004,0.86598,male
5211430_kolartorp,2005,0.8333299999999999,male
5211430_kolartorp,2006,0.82915,male
5211430_kolartorp,2007,0.87736,male
5211430_kolartorp,2008,0.8810600000000001,male
5211430_kolartorp,2009,0.82096,male
5211430_kolartorp,2010,0.86364,male
5211430_kolartorp,2011,0.8841200000000001,male
5211430_kolartorp,2012,0.85526,male
5211430_kolartorp,2013,0.85408,male
5211430_kolartorp,2014,0.86905,male
5211440_okand,2000,0.87574,male
5211440_okand,2001,0.8902,male
5211440_okand,2002,0.88738,male
5211440_okand,2003,0.87961,male
5211440_okand,2004,0.8761899999999999,male
5211440_okand,2005,0.86411,male
5211440_okand,2006,0.88197,male
5211440_okand,2007,0.9026,male
5211440_okand,2008,0.90654,male
5211440_okand,2009,0.88679,male
5211450_okand,2000,0.8343200000000001,male
5211450_okand,2001,0.8727299999999999,male
5211450_okand,2002,0.8908,male
5211450_okand,2003,0.85641,male
5211450_okand,2004,0.85106,male
5211450_okand,2005,0.85567,male
5211450_okand,2006,0.8795799999999999,male
5211450_okand,2007,0.87374,male
5211450_okand,2008,0.89202,male
5211450_okand,2009,0.8063100000000001,male
5211511_haninge_centrum,2000,0.70021,male
5211511_haninge_centrum,2001,0.69038,male
5211511_haninge_centrum,2002,0.6724100000000001,male
5211511_haninge_centrum,2003,0.65833,male
5211511_haninge_centrum,2004,0.6509199999999999,male
5211511_haninge_centrum,2005,0.6691199999999999,male
5211511_haninge_centrum,2006,0.65217,male
5211511_haninge_centrum,2007,0.6885,male
5211511_haninge_centrum,2008,0.6998300000000001,male
5211511_haninge_centrum,2009,0.6701199999999999,male
5211511_haninge_centrum,2010,0.68852,male
5211511_haninge_centrum,2011,0.72144,male
5211511_haninge_centrum,2012,0.7238100000000001,male
5211511_haninge_centrum,2013,0.73525,male
5211511_haninge_centrum,2014,0.73574,male
5211512_vastra_handen,2000,0.75,male
5211512_vastra_handen,2001,0.74428,male
5211512_vastra_handen,2002,0.76742,male
5211512_vastra_handen,2003,0.73577,male
5211512_vastra_handen,2004,0.7606,male
5211512_vastra_handen,2005,0.74538,male
5211512_vastra_handen,2006,0.76003,male
5211512_vastra_handen,2007,0.78522,male
5211512_vastra_handen,2008,0.77485,male
5211512_vastra_handen,2009,0.75853,male
5211512_vastra_handen,2010,0.77854,male
5211512_vastra_handen,2011,0.78415,male
5211512_vastra_handen,2012,0.7860199999999999,male
5211512_vastra_handen,2013,0.78718,male
5211512_vastra_handen,2014,0.8155100000000001,male
5211520_norra_handen,2000,0.85926,male
5211520_norra_handen,2001,0.84982,male
5211520_norra_handen,2002,0.84,male
5211520_norra_handen,2003,0.8224600000000001,male
5211520_norra_handen,2004,0.85036,male
5211520_norra_handen,2005,0.8452799999999999,male
5211520_norra_handen,2006,0.84701,male
5211520_norra_handen,2007,0.87121,male
5211520_norra_handen,2008,0.8494200000000001,male
5211520_norra_handen,2009,0.80755,male
5211520_norra_handen,2010,0.79401,male
5211520_norra_handen,2011,0.81618,male
5211520_norra_handen,2012,0.80147,male
5211520_norra_handen,2013,0.81481,male
5211520_norra_handen,2014,0.83019,male
5211540_valla,2000,0.8222200000000001,male
5211540_valla,2001,0.8044600000000001,male
5211540_valla,2002,0.76547,male
5211540_valla,2003,0.76232,male
5211540_valla,2004,0.75562,male
5211540_valla,2005,0.75512,male
5211540_valla,2006,0.7653399999999999,male
5211540_valla,2007,0.8065399999999999,male
5211540_valla,2008,0.8074,male
5211540_valla,2009,0.75532,male
5211540_valla,2010,0.75545,male
5211540_valla,2011,0.77581,male
5211540_valla,2012,0.77698,male
5211540_valla,2013,0.76869,male
5211540_valla,2014,0.77487,male
5211550_sodra_handen,2000,0.8341700000000001,male
5211550_sodra_handen,2001,0.85,male
5211550_sodra_handen,2002,0.7941199999999999,male
5211550_sodra_handen,2003,0.785,male
5211550_sodra_handen,2004,0.7641,male
5211550_sodra_handen,2005,0.745,male
5211550_sodra_handen,2006,0.69604,male
5211550_sodra_handen,2007,0.7714300000000001,male
5211550_sodra_handen,2008,0.7959999999999999,male
5211550_sodra_handen,2009,0.8156,male
5211550_sodra_handen,2010,0.81507,male
5211550_sodra_handen,2011,0.8489200000000001,male
5211550_sodra_handen,2012,0.86175,male
5211550_sodra_handen,2013,0.8224100000000001,male
5211550_sodra_handen,2014,0.82516,male
5211610_jordbro_flerbostadshus,2000,0.6554399999999999,male
5211610_jordbro_flerbostadshus,2001,0.67667,male
5211610_jordbro_flerbostadshus,2002,0.66619,male
5211610_jordbro_flerbostadshus,2003,0.63927,male
5211610_jordbro_flerbostadshus,2004,0.6492899999999999,male
5211610_jordbro_flerbostadshus,2005,0.62661,male
5211610_jordbro_flerbostadshus,2006,0.64664,male
5211610_jordbro_flerbostadshus,2007,0.65884,male
5211610_jordbro_flerbostadshus,2008,0.67493,male
5211610_jordbro_flerbostadshus,2009,0.6092,male
5211610_jordbro_flerbostadshus,2010,0.62164,male
5211610_jordbro_flerbostadshus,2011,0.64441,male
5211610_jordbro_flerbostadshus,2012,0.65058,male
5211610_jordbro_flerbostadshus,2013,0.66461,male
5211610_jordbro_flerbostadshus,2014,0.6481899999999999,male
5211620_jordbro_smahus,2000,0.8674,male
5211620_jordbro_smahus,2001,0.8504,male
5211620_jordbro_smahus,2002,0.8599399999999999,male
5211620_jordbro_smahus,2003,0.85445,male
5211620_jordbro_smahus,2004,0.8599100000000001,male
5211620_jordbro_smahus,2005,0.82747,male
5211620_jordbro_smahus,2006,0.84978,male
5211620_jordbro_smahus,2007,0.8589700000000001,male
5211620_jordbro_smahus,2008,0.8515,male
5211620_jordbro_smahus,2009,0.84625,male
5211620_jordbro_smahus,2010,0.83744,male
5211620_jordbro_smahus,2011,0.8448899999999999,male
5211620_jordbro_smahus,2012,0.8566,male
5211620_jordbro_smahus,2013,0.8378700000000001,male
5211620_jordbro_smahus,2014,0.84557,male
5211710_norrby,2000,0.78899,male
5211710_norrby,2001,0.78571,male
5211710_norrby,2002,0.77391,male
5211710_norrby,2003,0.80328,male
5211710_norrby,2004,0.7561,male
5211710_norrby,2005,0.7933899999999999,male
5211710_norrby,2006,0.81667,male
5211710_norrby,2007,0.8254,male
5211710_norrby,2008,0.8558600000000001,male
5211710_norrby,2009,0.8407100000000001,male
5211710_norrby,2010,0.86325,male
5211710_norrby,2011,0.84426,male
5211710_norrby,2012,0.85714,male
5211710_norrby,2013,0.7983899999999999,male
5211710_norrby,2014,0.816,male
5211800_norra_soderby,2000,0.88235,male
5211800_norra_soderby,2001,0.89951,male
5211800_norra_soderby,2002,0.8930899999999999,male
5211800_norra_soderby,2003,0.89379,male
5211800_norra_soderby,2004,0.86603,male
5211800_norra_soderby,2005,0.8774200000000001,male
5211800_norra_soderby,2006,0.88436,male
5211800_norra_soderby,2007,0.8975200000000001,male
5211800_norra_soderby,2008,0.87966,male
5211800_norra_soderby,2009,0.86074,male
5211800_norra_soderby,2010,0.85714,male
5211800_norra_soderby,2011,0.8769,male
5211800_norra_soderby,2012,0.8689100000000001,male
5211800_norra_soderby,2013,0.85131,male
5211800_norra_soderby,2014,0.89597,male
5211920_galo_sandemar,2000,0.73469,male
5211920_galo_sandemar,2001,0.72115,male
5211920_galo_sandemar,2002,0.73333,male
5211920_galo_sandemar,2003,0.68182,male
5211920_galo_sandemar,2004,0.7037,male
5211920_galo_sandemar,2005,0.71296,male
5211920_galo_sandemar,2006,0.66667,male
5211920_galo_sandemar,2007,0.68067,male
5211920_galo_sandemar,2008,0.6333300000000001,male
5211920_galo_sandemar,2009,0.5793699999999999,male
5211920_galo_sandemar,2010,0.62308,male
5211920_galo_sandemar,2011,0.62903,male
5211920_galo_sandemar,2012,0.64463,male
5211920_galo_sandemar,2013,0.65854,male
5211920_galo_sandemar,2014,0.65094,male
5211930_tyresta,2000,0.8205100000000001,male
5211930_tyresta,2001,0.78571,male
5211930_tyresta,2002,0.7619,male
5211930_tyresta,2003,0.74359,male
5211930_tyresta,2004,0.76923,male
5211930_tyresta,2005,0.8292700000000001,male
5211930_tyresta,2006,0.85,male
5211930_tyresta,2007,0.8684200000000001,male
5211930_tyresta,2008,0.85,male
5211930_tyresta,2009,0.89474,male
5211930_tyresta,2010,0.9189200000000001,male
5211930_tyresta,2011,1.0,male
5211930_tyresta,2012,0.88095,male
5211930_tyresta,2013,0.8837200000000001,male
5211930_tyresta,2014,0.8292700000000001,male
5211940_osterhaninge_kyrka,2000,0.83206,male
5211940_osterhaninge_kyrka,2001,0.8357100000000001,male
5211940_osterhaninge_kyrka,2002,0.86,male
5211940_osterhaninge_kyrka,2003,0.8397399999999999,male
5211940_osterhaninge_kyrka,2004,0.83544,male
5211940_osterhaninge_kyrka,2005,0.79605,male
5211940_osterhaninge_kyrka,2006,0.84146,male
5211940_osterhaninge_kyrka,2007,0.8622799999999999,male
5211940_osterhaninge_kyrka,2008,0.8580200000000001,male
5211940_osterhaninge_kyrka,2009,0.8235299999999999,male
5211940_osterhaninge_kyrka,2010,0.79885,male
5211940_osterhaninge_kyrka,2011,0.8466299999999999,male
5211940_osterhaninge_kyrka,2012,0.83636,male
5211940_osterhaninge_kyrka,2013,0.8622799999999999,male
5211940_osterhaninge_kyrka,2014,0.8579899999999999,male
5211950_arsta_havsbad_o,2000,0.82857,male
5211950_arsta_havsbad_o,2001,0.80769,male
5211950_arsta_havsbad_o,2002,0.80723,male
5211950_arsta_havsbad_o,2003,0.79762,male
5211950_arsta_havsbad_o,2004,0.84536,male
5211950_arsta_havsbad_o,2005,0.80909,male
5211950_arsta_havsbad_o,2006,0.7904800000000001,male
5211950_arsta_havsbad_o,2007,0.79808,male
5211950_arsta_havsbad_o,2008,0.77451,male
5211950_arsta_havsbad_o,2009,0.8469399999999999,male
5211950_arsta_havsbad_o,2010,0.8924700000000001,male
5211950_arsta_havsbad_o,2011,0.88636,male
5211950_arsta_havsbad_o,2012,0.8795200000000001,male
5211950_arsta_havsbad_o,2013,0.8589700000000001,male
5211950_arsta_havsbad_o,2014,0.85106,male
5222100_dalaro,2000,0.8438399999999999,male
5222100_dalaro,2001,0.8387100000000001,male
5222100_dalaro,2002,0.85714,male
5222100_dalaro,2003,0.8266700000000001,male
5222100_dalaro,2004,0.81365,male
5222100_dalaro,2005,0.78117,male
5222100_dalaro,2006,0.81203,male
5222100_dalaro,2007,0.79695,male
5222100_dalaro,2008,0.82768,male
5222100_dalaro,2009,0.83598,male
5222100_dalaro,2010,0.825,male
5222100_dalaro,2011,0.84054,male
5222100_dalaro,2012,0.86059,male
5222100_dalaro,2013,0.8342200000000001,male
5222100_dalaro,2014,0.83152,male
5222500_smadalaro,2000,0.792,male
5222500_smadalaro,2001,0.8174600000000001,male
5222500_smadalaro,2002,0.82171,male
5222500_smadalaro,2003,0.8281200000000001,male
5222500_smadalaro,2004,0.80645,male
5222500_smadalaro,2005,0.8473299999999999,male
5222500_smadalaro,2006,0.89313,male
5222500_smadalaro,2007,0.9078,male
5222500_smadalaro,2008,0.9,male
5222500_smadalaro,2009,0.86923,male
5222500_smadalaro,2010,0.89844,male
5222500_smadalaro,2011,0.912,male
5222500_smadalaro,2012,0.88889,male
5222500_smadalaro,2013,0.8728799999999999,male
5222500_smadalaro,2014,0.875,male
5233000_uto,2000,0.8607600000000001,male
5233000_uto,2001,0.80488,male
5233000_uto,2002,0.8642,male
5233000_uto,2003,0.79518,male
5233000_uto,2004,0.8433700000000001,male
5233000_uto,2005,0.825,male
5233000_uto,2006,0.88608,male
5233000_uto,2007,0.92105,male
5233000_uto,2008,0.9027799999999999,male
5233000_uto,2009,0.82609,male
5233000_uto,2010,0.8235299999999999,male
5233000_uto,2011,0.8307700000000001,male
5233000_uto,2012,0.84615,male
5233000_uto,2013,0.89231,male
5233000_uto,2014,0.83824,male
5240000_orno_forsamling,2000,0.89412,male
5240000_orno_forsamling,2001,0.8404299999999999,male
5240000_orno_forsamling,2002,0.8901100000000001,male
5240000_orno_forsamling,2003,0.87234,male
5240000_orno_forsamling,2004,0.79787,male
